,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
410048,3470,1148,5,967149636,M,35,17,49887,"Wrong Trousers, The (1993)",Animation|Comedy,False
656948,352,2141,4,976327244,M,18,4,60115,"American Tail, An (1986)",Animation|Children's|Comedy,False
959610,1676,3064,2,974798287,M,18,4,91301,Poison Ivy: New Seduction (1997),Thriller,False
365280,3414,161,4,967489811,M,25,17,75146,Crimson Tide (1995),Drama|Thriller|War,False
639903,4260,2288,4,965322824,M,25,16,59079,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
258688,31,2716,4,978120971,M,56,7,06840,Ghostbusters (1984),Comedy|Horror,False
690501,1931,1407,4,974690420,M,25,2,94114,Scream (1996),Horror|Thriller,False
955022,4956,3125,4,962640804,M,35,15,77007,"End of the Affair, The (1999)",Drama,False
658172,4609,2143,3,964166604,F,25,4,53951,Legend (1985),Adventure|Fantasy|Romance,False
616319,424,1805,3,1016721112,M,25,17,55112,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
78350,2899,2881,3,971922585,M,35,14,94133,Double Jeopardy (1999),Action|Thriller,False
36707,4902,1907,4,962685318,M,35,14,84057,Mulan (1998),Animation|Children's,False
494158,4302,2407,5,965585823,M,50,1,45385,Cocoon (1985),Comedy|Sci-Fi,False
224472,1380,1240,3,978837607,M,1,10,58078,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
643663,1695,610,4,974707943,M,25,1,97206,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
843319,4543,3852,4,1004749918,M,25,2,11105,"Tao of Steve, The (2000)",Comedy,False
971060,3320,1475,3,969217858,M,25,1,56082,Kama Sutra: A Tale of Love (1996),Romance,False
349881,695,1573,3,975560467,F,18,1,04240,Face/Off (1997),Action|Sci-Fi|Thriller,False
462965,5283,3039,4,963929990,M,18,2,63138,Trading Places (1983),Comedy,False
874508,669,836,2,975630638,M,25,17,30307,Chain Reaction (1996),Action|Adventure|Thriller,False
909470,3292,1935,4,968098424,F,50,6,79410,How Green Was My Valley (1941),Drama,False
922337,1265,2596,3,1000994822,F,18,20,49321,SLC Punk! (1998),Comedy|Drama,False
199603,5955,552,4,957110795,F,25,7,34952,"Three Musketeers, The (1993)",Action|Adventure|Comedy,False
190842,2446,2997,5,974403493,M,18,7,10038,Being John Malkovich (1999),Comedy,False
332809,2390,1569,5,974297663,F,25,6,33076,My Best Friend's Wedding (1997),Comedy|Romance,False
277199,4725,3249,3,963388116,M,35,5,96707-1321,"Hand That Rocks the Cradle, The (1992)",Thriller,False
797645,3356,3683,4,967697049,M,35,7,95031,Blood Simple (1984),Drama|Film-Noir,False
804184,4510,3836,3,964991997,M,45,7,92503,Kelly's Heroes (1970),Action|Comedy|War,False
850425,5350,2540,3,960661024,M,18,5,55344,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,False
924021,2018,1939,5,974675888,M,35,16,46214,"Best Years of Our Lives, The (1946)",Drama|War,False
874825,338,1459,4,988168323,M,35,7,55116,Absolute Power (1997),Mystery|Thriller,False
142021,3757,2571,5,966097622,M,25,7,92612,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
837244,5526,3467,4,963100109,F,35,2,27514,Hud (1963),Drama|Western,False
634630,2790,2901,3,972940770,M,25,20,85013,Phantasm (1979),Horror|Sci-Fi,False
217956,2860,3702,4,972506298,M,35,17,20009,Mad Max (1979),Action|Sci-Fi,False
549576,5164,1234,5,961902796,F,35,17,91107,"Sting, The (1973)",Comedy|Crime,False
28048,5754,527,4,958273837,F,18,1,60640,Schindler's List (1993),Drama|War,False
647830,1939,1301,4,974697524,F,35,2,94930,Forbidden Planet (1956),Sci-Fi,False
181594,3367,1247,5,967646745,M,50,16,10025,"Graduate, The (1967)",Drama|Romance,False
97243,2628,110,4,973627867,F,25,2,11217,Braveheart (1995),Action|Drama|War,False
104354,5237,589,3,961763771,M,25,7,55441,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
414081,1472,3623,5,974768054,M,25,7,90248,Mission: Impossible 2 (2000),Action|Thriller,False
183435,212,1641,3,976905612,M,25,16,53714,"Full Monty, The (1997)",Comedy,False
710153,4227,2134,3,965324011,M,25,19,11414-2520,Weird Science (1985),Comedy,False
622913,1179,2722,2,974868155,M,50,1,91030,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,False
587042,3916,1263,5,965758264,M,25,4,02134,"Deer Hunter, The (1978)",Drama|War,False
999606,5787,2101,2,1022206545,M,25,20,90802,Squanto: A Warrior's Tale (1994),Adventure|Drama,False
610084,3509,1702,2,966975113,M,18,4,02115,Flubber (1997),Children's|Comedy|Fantasy,False
267555,858,2291,5,975344513,M,35,14,10013,Edward Scissorhands (1990),Drama|Romance,False
244829,4225,1617,3,965313005,F,25,3,48197,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
129839,3099,1196,5,969594743,M,25,17,20910,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
929390,1125,181,1,974926089,F,18,4,53715,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's,False
426218,3967,3869,2,967551855,F,18,2,13603,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
786561,2907,609,3,971821112,F,35,5,12345,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,False
600008,4808,832,3,962954266,M,35,0,96707-1321,Ransom (1996),Drama|Thriller,False
883547,4055,376,2,965491022,M,50,0,98826,"River Wild, The (1994)",Action|Thriller,False
696726,477,420,3,976220258,M,35,14,55410,Beverly Hills Cop III (1994),Action|Comedy,False
963271,3512,760,4,983646927,M,18,17,02140,Stalingrad (1993),War,False
967941,1088,3598,4,1033138283,F,1,10,98103,Hamlet (2000),Drama,False
70541,3717,3468,3,967475638,M,35,17,94533,"Hustler, The (1961)",Drama,False
386134,3520,2324,5,966945975,M,25,0,40515,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama,False
488510,3945,1020,3,965688284,F,45,1,96778,Cool Runnings (1993),Comedy,False
812113,1897,1235,3,1014235665,F,50,2,94530,Harold and Maude (1971),Comedy,False
895352,3158,322,4,996103719,M,25,15,15217,Swimming with Sharks (1995),Comedy|Drama,False
60355,1579,1357,4,981275626,M,25,0,60201,Shine (1996),Drama|Romance,False
738217,1465,903,5,974767200,M,50,16,93003,Vertigo (1958),Mystery|Thriller,False
264181,4177,1127,4,965337520,M,35,17,90680,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
611988,3121,1644,4,969334915,M,25,2,32118,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,False
52832,1273,2028,4,974815533,M,35,2,19123,Saving Private Ryan (1998),Action|Drama|War,False
442550,3028,2140,3,970440134,M,1,10,12701,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
908637,1489,3185,1,975119175,F,35,2,60201,Snow Falling on Cedars (1999),Drama,False
231549,1242,1466,3,974835079,F,35,0,10014,Donnie Brasco (1997),Crime|Drama,False
614399,5202,553,1,961636777,M,18,4,02871,Tombstone (1993),Western,False
112069,3364,515,5,967668670,M,56,13,17033,"Remains of the Day, The (1993)",Drama,False
207969,1701,3671,2,983174434,F,25,4,97233,Blazing Saddles (1974),Comedy|Western,False
205143,5616,1304,4,959133129,M,45,1,08840,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
333609,5153,2082,2,961969461,M,25,7,60046,"Mighty Ducks, The (1992)",Children's|Comedy,False
764497,4510,2059,5,966827172,M,45,7,92503,"Parent Trap, The (1998)",Children's|Drama,False
587461,1280,2572,3,1004124701,M,1,10,97801,10 Things I Hate About You (1999),Comedy|Romance,False
506196,5627,1129,3,959045693,M,25,0,07040,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
515196,1068,1204,3,974942104,F,18,4,77581,Lawrence of Arabia (1962),Adventure|War,False
605817,3308,2840,4,968002314,F,18,20,15701-1348,Stigmata (1999),Thriller,False
312426,3685,1095,5,966864046,M,25,5,55100,Glengarry Glen Ross (1992),Drama,False
829239,3371,1300,5,967609261,M,25,2,55405,My Life as a Dog (Mitt liv som hund) (1985),Drama,False
446531,3709,671,3,966275844,M,25,12,89502,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,False
953203,752,1841,1,975460267,F,25,3,97401,"Gingerbread Man, The (1998)",Drama|Thriller,False
217567,543,3702,5,976119922,M,25,5,55057,Mad Max (1979),Action|Sci-Fi,False
738503,3487,903,5,967076127,M,18,4,60611,Vertigo (1958),Mystery|Thriller,False
188721,610,1079,4,975861261,M,25,4,77025,"Fish Called Wanda, A (1988)",Comedy,False
2521,2537,914,4,974053922,M,35,11,37620,My Fair Lady (1964),Musical|Romance,False
907517,62,3201,4,977968584,F,35,3,98105,Five Easy Pieces (1970),Drama,False
450157,641,316,4,1019441980,F,35,0,55116,Stargate (1994),Action|Adventure|Sci-Fi,False
658289,467,2145,1,976228133,F,35,3,55075,Pretty in Pink (1986),Comedy|Drama|Romance,False
918462,3887,182,3,965805179,M,18,4,80513,Moonlight and Valentino (1995),Drama|Romance,False
582786,2878,952,3,972360590,F,50,20,88005,Around the World in 80 Days (1956),Adventure|Comedy,False
35725,3424,588,4,967357486,M,25,6,92111,Aladdin (1992),Animation|Children's|Comedy|Musical,False
950156,869,1996,2,975280088,M,18,20,92026,Poltergeist III (1988),Horror|Thriller,False
153473,5046,163,2,962505189,M,25,16,60614,Desperado (1995),Action|Romance|Thriller,False
161081,3611,457,4,966613454,M,25,2,84321,"Fugitive, The (1993)",Action|Thriller,False
822658,1274,3498,3,976706649,M,45,7,37343,Midnight Express (1978),Drama,False
272551,5,2580,4,978242607,M,25,20,55455,Go (1999),Crime,False
501054,5337,3087,5,960747389,F,35,3,02725-1010,Scrooged (1988),Comedy,False
94850,2765,3256,3,973129501,M,50,7,02420,Patriot Games (1992),Action|Thriller,False
266785,5319,1704,4,960872151,M,18,17,94941,Good Will Hunting (1997),Drama,False
542909,4523,3264,2,964815203,M,18,2,55304,Buffy the Vampire Slayer (1992),Comedy|Horror,False
907714,3475,3201,3,1015737261,M,25,14,33133,Five Easy Pieces (1970),Drama,False
67138,4284,2628,2,965277600,M,50,7,40601,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
729138,461,2478,3,976231717,M,50,7,55075,Three Amigos! (1986),Comedy|Western,False
651813,1912,2985,2,1020852891,M,25,4,91325,Robocop (1987),Action|Crime|Sci-Fi,False
54875,5949,2028,5,957217874,M,18,17,47901,Saving Private Ryan (1998),Action|Drama|War,False
124785,818,2353,4,975386354,M,18,4,60107,Enemy of the State (1998),Action|Thriller,False
459553,2304,329,4,974496753,M,45,12,94103,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
804368,4748,3769,3,963274969,M,45,16,60302,Thunderbolt and Lightfoot (1974),Action,False
429831,911,587,5,975259054,M,50,0,98226,Ghost (1990),Comedy|Romance|Thriller,False
389831,1635,1027,2,977129920,M,25,0,97212,Robin Hood: Prince of Thieves (1991),Drama,False
613558,4186,2389,3,965327247,M,25,7,33308,Psycho (1998),Crime|Horror|Thriller,False
129732,2878,1196,4,972356797,F,50,20,88005,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
665393,3281,1876,4,968168352,M,25,17,79705,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
165554,2888,3418,3,972062611,M,25,14,55438,Thelma & Louise (1991),Action|Drama,False
939860,869,3776,5,975280276,M,18,20,92026,Melody Time (1948),Animation|Children's|Musical,False
717805,5880,2249,4,957550412,M,25,1,08904,My Blue Heaven (1990),Comedy,False
770640,5312,252,4,965184244,M,25,1,10463,I.Q. (1994),Comedy|Romance,False
699293,5285,3082,4,961093809,M,18,4,55410,"World Is Not Enough, The (1999)",Action|Thriller,False
88209,1609,1259,4,974732407,F,35,9,06830,Stand by Me (1986),Adventure|Comedy|Drama,False
497768,1845,3723,3,974711626,M,25,2,10002,Hamlet (1990),Drama,False
905909,4028,2364,2,966175186,M,25,4,02140,Godzilla (Gojira) (1984),Action|Sci-Fi,False
532983,1743,541,4,975536018,M,35,17,77566,Blade Runner (1982),Film-Noir|Sci-Fi,False
486416,1860,3703,3,978836456,M,56,16,94591,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,False
432436,1181,2,1,976070140,M,35,7,20716,Jumanji (1995),Adventure|Children's|Fantasy,False
235811,1743,3793,3,975535191,M,35,17,77566,X-Men (2000),Action|Sci-Fi,False
495990,169,1104,3,977197525,M,25,7,55439,"Streetcar Named Desire, A (1951)",Drama,False
161940,550,1096,4,976169293,M,45,8,21559,Sophie's Choice (1982),Drama,False
800182,1113,1208,5,980378050,M,18,4,97215,Apocalypse Now (1979),Drama|War,False
468917,5947,2746,4,957210154,F,45,16,97215,Little Shop of Horrors (1986),Comedy|Horror|Musical,False
746403,1262,431,3,974820831,M,25,4,22903,Carlito's Way (1993),Crime|Drama,False
134292,2180,1198,5,974609241,M,25,12,27713-9225,Raiders of the Lost Ark (1981),Action|Adventure,False
289759,2909,1729,5,971883578,M,25,7,43228,Jackie Brown (1997),Crime|Drama,False
280022,1436,2013,4,974759329,F,50,6,97005,"Poseidon Adventure, The (1972)",Action|Adventure,False
705908,1976,3273,1,974686455,M,35,5,58703,Scream 3 (2000),Horror|Mystery|Thriller,False
364335,4928,230,3,962673121,F,25,3,92103,Dolores Claiborne (1994),Drama|Thriller,False
487874,3012,3704,3,1044067018,M,25,12,78660,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
925239,1733,1904,4,1013299108,M,18,14,43725,Henry Fool (1997),Comedy|Drama,False
976957,5323,1232,4,960848354,M,25,20,94122,Stalker (1979),Mystery|Sci-Fi,False
995808,525,1903,4,977202217,M,35,6,19027,Hav Plenty (1997),Comedy,False
378073,4227,2023,4,965321738,M,25,19,11414-2520,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
931335,77,2771,2,977813725,M,18,4,15321,Brokedown Palace (1999),Drama,False
190101,520,2997,4,976205529,F,35,20,55104,Being John Malkovich (1999),Comedy,False
388319,963,1673,4,979952449,M,25,0,48197,Boogie Nights (1997),Drama,False
253466,3561,3081,3,966796781,M,35,14,63304,Sleepy Hollow (1999),Horror|Romance,False
212228,5990,1136,3,956870081,F,25,20,90046,Monty Python and the Holy Grail (1974),Comedy,False
258316,3513,1912,3,966976442,M,25,16,01890,Out of Sight (1998),Action|Crime|Romance,False
45008,5950,1961,3,957181086,M,25,4,19713,Rain Man (1988),Drama,False
420989,5557,3359,5,959440416,M,35,14,33701,Breaking Away (1979),Drama,False
800743,3945,1208,4,965687000,F,45,1,96778,Apocalypse Now (1979),Drama|War,False
158390,1207,2501,4,974847666,M,50,0,43617,October Sky (1999),Drama,False
946606,1389,2099,5,974769504,M,25,17,19801,Song of the South (1946),Adventure|Animation|Children's|Musical,False
759251,4508,372,2,964985262,M,25,20,15701,Reality Bites (1994),Comedy|Drama,False
995207,5189,121,5,961737249,F,45,7,80304,"Boys of St. Vincent, The (1993)",Drama,False
935383,2247,3914,1,999483357,M,45,2,60613,"Broken Hearts Club, The (2000)",Drama,False
304065,1260,2395,4,987168302,M,25,17,28262,Rushmore (1998),Comedy,False
38689,2025,2762,4,974671814,M,56,13,03440,"Sixth Sense, The (1999)",Thriller,False
939935,2419,2978,2,974303090,M,25,0,06096,Three to Tango (1999),Comedy|Romance,False
633764,4043,198,4,965505141,F,25,15,94002,Strange Days (1995),Action|Crime|Sci-Fi,False
892273,1088,1648,4,1011264591,F,1,10,98103,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
85558,4786,292,3,963002240,M,45,6,22630,Outbreak (1995),Action|Drama|Thriller,False
889979,2826,1611,1,972607849,M,35,12,10011,My Own Private Idaho (1991),Drama,False
146867,4869,3735,5,966467995,F,45,6,04578,Serpico (1973),Crime|Drama,False
668428,5677,1956,3,958956960,M,25,1,13210,Ordinary People (1980),Drama,False
791970,2223,94,2,975262168,M,25,2,60123,Beautiful Girls (1996),Drama,False
88958,4021,1259,4,965522847,M,50,20,95236,Stand by Me (1986),Adventure|Comedy|Drama,False
487860,2928,3704,4,971554944,M,25,2,90068,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
634874,566,3638,2,976043428,M,25,17,92122,Moonraker (1979),Action|Romance|Sci-Fi,False
855810,1676,3937,3,974794560,M,18,4,91301,Runaway (1984),Sci-Fi|Thriller,False
960537,3224,3094,4,968444340,F,25,14,93428,Maurice (1987),Drama|Romance,False
744734,889,1965,2,975248333,M,45,20,10024,Repo Man (1984),Comedy|Sci-Fi,False
361234,3067,1621,4,970000751,F,25,0,02148,Soul Food (1997),Drama,False
674613,1181,2421,2,974857691,M,35,7,20716,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,False
55109,3976,531,3,965651934,F,25,0,44107,"Secret Garden, The (1993)",Children's|Drama,False
585881,462,3354,2,976227893,M,18,16,55416,Mission to Mars (2000),Sci-Fi,False
481789,1943,344,4,975736681,M,18,4,91501,Ace Ventura: Pet Detective (1994),Comedy,False
379906,1733,555,3,986711292,M,18,14,43725,True Romance (1993),Action|Crime|Romance,False
173889,1802,318,5,974744251,M,18,4,22903,"Shawshank Redemption, The (1994)",Drama,False
159324,2909,349,4,971884192,M,25,7,43228,Clear and Present Danger (1994),Action|Adventure|Thriller,False
710174,4411,2134,3,971740723,M,18,4,92122,Weird Science (1985),Comedy,False
852807,1201,2772,3,975207719,M,18,4,84112-2004,Detroit Rock City (1999),Comedy,False
139067,5009,2359,4,962586686,F,45,16,65441,Waking Ned Devine (1998),Comedy,False
334160,5107,2802,1,962334767,F,45,0,08081,Tequila Sunrise (1988),Action|Romance|Thriller,False
131759,2575,1552,4,973906134,M,35,7,76248,Con Air (1997),Action|Adventure|Thriller,False
499757,558,2424,3,976053445,M,35,20,55108,You've Got Mail (1998),Comedy|Romance,False
861107,2796,2097,2,997318794,M,25,14,92104,Something Wicked This Way Comes (1983),Children's|Horror,False
604919,2507,1396,3,974079177,M,25,4,94107,Sneakers (1992),Crime|Drama|Sci-Fi,False
856245,1764,1518,5,974703512,M,18,0,75149,Breakdown (1997),Action|Thriller,False
231851,3778,1466,3,966045047,M,25,0,61832,Donnie Brasco (1997),Crime|Drama,False
144525,1059,2396,3,974953776,F,25,0,97213,Shakespeare in Love (1998),Comedy|Romance,False
735246,2627,1845,3,973628461,M,25,1,06877,Zero Effect (1998),Comedy|Thriller,False
707858,3652,3053,2,966455494,M,25,12,94608,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,False
687853,1265,2990,3,1011801313,F,18,20,49321,Licence to Kill (1989),Action,False
967254,5627,391,3,959042915,M,25,0,07040,Jason's Lyric (1994),Crime|Drama,False
796190,1181,947,4,974947743,M,35,7,20716,My Man Godfrey (1936),Comedy,False
752869,3679,2118,4,976299519,M,25,4,68108,"Dead Zone, The (1983)",Horror|Thriller,False
704698,2670,1219,5,973553063,M,35,6,94598,Psycho (1960),Horror|Thriller,False
481068,2077,3489,2,980061299,M,18,0,55112,Hook (1991),Adventure|Fantasy,False
893212,4508,3342,4,964984007,M,25,20,15701,Birdy (1984),Drama|War,False
518954,1922,2009,4,974694668,F,25,7,94303,Soylent Green (1973),Sci-Fi|Thriller,False
664722,5576,1005,4,960229248,M,25,4,55369,D3: The Mighty Ducks (1996),Children's|Comedy,False
943076,1613,3791,2,974739378,M,18,20,61801,Footloose (1984),Drama,False
852891,3296,2772,5,968057486,M,18,14,90292,Detroit Rock City (1999),Comedy,False
864397,2106,1821,2,975440409,F,18,20,495321,"Object of My Affection, The (1998)",Comedy|Romance,False
818423,3546,3019,4,968004954,M,25,20,41706,Drugstore Cowboy (1989),Crime|Drama,False
180368,5792,1245,4,958082489,M,25,17,43201,Miller's Crossing (1990),Drama,False
689556,3621,1258,5,966578073,M,18,4,33023,"Shining, The (1980)",Horror,False
157564,3024,380,5,970470600,M,35,17,14302,True Lies (1994),Action|Adventure|Comedy|Romance,False
579792,4199,10,2,965322220,F,25,9,32712,GoldenEye (1995),Action|Adventure|Thriller,False
766249,1624,3,3,974774219,M,25,0,06810,Grumpier Old Men (1995),Comedy|Romance,False
45495,4418,1962,4,1046022585,F,50,0,02139,Driving Miss Daisy (1989),Drama,False
4825,2247,2355,4,1006641478,M,45,2,60613,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
877900,5568,170,4,959311414,M,18,4,49841,Hackers (1995),Action|Crime|Thriller,False
462156,3963,2090,4,1018672920,M,50,20,30030,"Rescuers, The (1977)",Animation|Children's,False
357893,3403,3213,5,967431080,M,35,5,48342,Batman: Mask of the Phantasm (1993),Animation|Children's,False
131179,5745,1196,5,958362651,F,18,4,90024,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
363738,5686,1916,2,958602801,M,56,16,60610,Buffalo 66 (1998),Action|Comedy|Drama,False
